709581007	Magnetic resonance arthrography of joint structure of limb with contrast (procedure)	MR-artrografi av ledstruktur i extremitet med kontrast
709580008	Magnetic resonance imaging of nasopharynx with contrast (procedure)	magnetresonanstomografi av nasofarynx med kontrast
709579005	Magnetic resonance imaging of mandible with contrast (procedure)	magnetresonanstomografi av underkäksben med kontrast
709578002	Magnetic resonance imaging of parotid gland with contrast (procedure)	magnetresonanstomografi av parotiskörtel med kontrast
709577007	Magnetic resonance venography of vein of abdomen (procedure)	MR-flebografi av ven i buken
709576003	Magnetic resonance venography of vein of abdomen with contrast (procedure)	MR-flebografi av ven i buken med kontrast
709575004	Magnetic resonance venography of vein of pelvis with contrast (procedure)	MR-flebografi av ven i bäckenbotten med kontrast
709574000	Magnetic resonance venography of intracranial vein with contrast (procedure)	MR-flebografi av intrakraniell ven med kontrast
709573006	Magnetic resonance angiography of vascular structure of upper limb (procedure)	MR-angiografi av kärlstruktur i arm
709572001	Magnetic resonance angiography of renal artery with contrast (procedure)	MR-angiografi av njurartär med kontrast
709571008	Magnetic resonance angiography of vascular structure of pelvis with contrast (procedure)	MR-angiografi av kärlstruktur i bäckenet med kontrast
709570009	Magnetic resonance angiography of vascular structure of limb with contrast (procedure)	MR-angiografi av kärlstruktur i extremitet med kontrast
709569008	Magnetic resonance angiography of vascular structure of limb (procedure)	MR-angiografi av kärlstruktur i extremitet
709568000	Magnetic resonance angiography of carotid artery with contrast (procedure)	MR-angiografi av karotisartär med kontrast
709567005	Magnetic resonance angiography of vascular structure of spine with contrast (procedure)	MR-angiografi av kärlstruktur i kotpelaren med kontrast
709566001	Magnetic resonance angiography of vertebral artery (procedure)	MR-angiografi av arteria vertebralis
709565002	Magnetic resonance angiography of entire blood vessel with contrast (procedure)	MR-angiografi av helt blodkärl med kontrast
709555008	Computed tomography angiography of femoral artery (procedure)	DT-angiografi av femoralartär
709554007	Computed tomography angiography of hepatic artery (procedure)	DT-angiografi av leverartär
709553001	Computed tomography angiography of mesenteric artery (procedure)	DT-angiografi av arteria mesenterica
709552006	Computed tomography angiography of iliac artery (procedure)	DT-angiografi av arteria iliaca
709551004	Nerve block using computed tomography guidance (procedure)	DT-vägledd nervblockad
709550003	Computed tomography of esophagus (procedure)	datortomografi av esofagus
709549003	Single photon emission computed tomography of heart (procedure)	SPECT av hjärtat
709548006	Single photon emission computed tomography of neck (procedure)	SPECT av halsen
709547001	Computed tomography of sacroiliac joint with contrast (procedure)	datortomografi av sakroiliakaled med kontrast
709546005	Aspiration of kidney using computed tomography guidance (procedure)	DT-vägledd aspiration från njure
709531003	Injection of spleen using fluoroscopic guidance (procedure)	injektion i mjälten under röntgengenomlysning
709529007	Aspiration of pancreas using fluoroscopic guidance (procedure)	aspiration från pankreas under röntgengenomlysning
709528004	Magnetic resonance imaging of urinary bladder with contrast (procedure)	magnetresonanstomografi av urinblåsan med kontrast
709527009	Magnetic resonance imaging of sacral spine with contrast (procedure)	magnetresonanstomografi av korsben med kontrast
709526000	Magnetic resonance imaging of clavicle with contrast (procedure)	magnetresonanstomografi av nyckelben med kontrast
709525001	Magnetic resonance imaging of prostate with contrast (procedure)	magnetresonanstomografi av prostata med kontrast
709524002	Magnetic resonance imaging of spleen with contrast (procedure)	magnetresonanstomografi av mjälten med kontrast
709523008	Magnetic resonance imaging of rectum with contrast (procedure)	magnetresonanstomografi av rektum med kontrast
709522003	Magnetic resonance imaging of ovary with contrast (procedure)	magnetresonanstomografi av äggstock med kontrast
709521005	Magnetic resonance imaging of calf of leg (procedure)	magnetresonanstomografi av vad
709505000	Magnetic resonance imaging of scrotum with contrast (procedure)	magnetresonanstomografi av skrotum med kontrast
709502002	Magnetic resonance imaging of sternum with contrast (procedure)	magnetresonanstomografi av bröstbenet med kontrast
709501009	Magnetic resonance imaging of humerus (procedure)	magnetresonanstomografi av humerus
709467007	Endoscopic retrograde cholangiopancreatography with replacement of bile duct stent (procedure)	endoskopisk retrograd kolangiopankreatografi med byte av gallgångsstent
709464000	Endoscopic retrograde cholangiopancreatography with biopsy of sphincter of Oddi (procedure)	endoskopisk retrograd kolangiopankreatografi med biopsi från Oddis sfinkter
709420008	Endoscopic ultrasonography of biliary tract (procedure)	endoskopisk ultraljudsundersökning av gallväg
708821006	Percutaneous fine needle aspiration biopsy of mediastinum using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från mediastinum
708820007	Percutaneous fine needle aspiration biopsy of pleura using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från pleura
708815007	Percutaneous fine needle aspiration biopsy of adrenal gland using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från binjure
708814006	Percutaneous fine needle aspiration biopsy of salivary gland using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från spottkörtel
708813000	Percutaneous fine needle aspiration biopsy of lung using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från lunga
708812005	Percutaneous drainage of lung using imaging guidance (procedure)	bildväglett perkutant dränage av lunga
708811003	Percutaneous drainage of pleura using imaging guidance (procedure)	bildväglett perkutant dränage av pleura
708734000	X-ray of prostate and seminal vesicles (procedure)	röntgenundersökning av prostata och sädesblåsor
708733006	Angiography of liver (procedure)	leverangiografi
708702009	Percutaneous fine needle aspiration biopsy of lymphatic structure using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från lymfstruktur
708701002	Percutaneous fine needle aspiration biopsy of peritoneum using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från peritoneum
708698005	Percutaneous fine needle aspiration biopsy of pancreas using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från pankreas
708697000	Percutaneous fine needle aspiration biopsy of liver using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från levern
708695008	Percutaneous fine needle aspiration biopsy of rectum using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från rektum
708694007	Percutaneous fine needle aspiration biopsy of bone marrow using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från benmärg
708693001	Percutaneous fine needle aspiration biopsy of abdominal wall using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från bukväggen
708690003	Dual energy X-ray absorptiometry of spine (procedure)	DXA-skanning av ryggraden
708688004	Percutaneous fine needle aspiration biopsy of kidney using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från njure
708687009	Percutaneous fine needle aspiration biopsy of pelvic cavity using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från bäckenhålan
708684002	Percutaneous drainage of gallbladder using imaging guidance (procedure)	bildväglett perkutant dränage av gallblåsan
708683008	Percutaneous drainage of pancreas using imaging guidance (procedure)	bildväglett perkutant dränage av pankreas
708682003	Percutaneous drainage of pelvic cavity using imaging guidance (procedure)	bildväglett perkutant dränage av bäckenhålan
708681005	Percutaneous drainage of retroperitoneum using imaging guidance (procedure)	bildväglett perkutant dränage av retroperitoneum
708680006	Percutaneous drainage of peritoneum using imaging guidance (procedure)	bildväglett perkutant dränage av peritoneum
708679008	Percutaneous drainage of kidney using imaging guidance (procedure)	bildväglett perkutant dränage av njure
708678000	Percutaneous fine needle aspiration biopsy of vulva using imaging guidance (procedure)	perkutan finnålsbiopsi från vulva med hjälp av avbildning
708666004	Ultrasound guided injection of botulinum toxin (procedure)	ultraljudsvägledd injektion av Clostridium botulinum-toxin
708656007	Dual energy X-ray absorptiometry scan of wrist (procedure)	DXA-skanning av handled
708611000	Percutaneous drainage of joint of knee using imaging guidance (procedure)	bildväglett perkutant dränage av knäled
708610004	Percutaneous drainage of joint of hip using imaging guidance (procedure)	bildväglett perkutant dränage av höftled
708609009	Percutaneous drainage of joint of finger using imaging guidance (procedure)	bildväglett perkutant dränage av fingerled
708608001	Percutaneous fine needle aspiration biopsy of soft tissue using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från mjukvävnad
708607006	Percutaneous fine needle aspiration biopsy of joint of knee using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från knäled
708606002	Percutaneous fine needle aspiration biopsy of joint of hip using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från höftled
708605003	Percutaneous fine needle aspiration biopsy of joint structure of shoulder using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från axelled
708604004	Percutaneous fine needle aspiration biopsy of vertebra using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från kota
708603005	Percutaneous fine needle aspiration biopsy of tarsus using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från tarsalben
708602000	Percutaneous fine needle aspiration biopsy of humerus using imaging guidance (procedure)	bildvägledd perkutan finnålsbiopsi från humerus
707850001	Insertion of drug delivery reservoir using fluoroscopic guidance (procedure)	implantation av läkemedelsreservoar under röntgengenomlysning
707849001	Selective destruction of fetus using ultrasonographic guidance (procedure)	ultraljudsvägledd selektiv abort
